trade_date,scheme,group,hold_year,score_year,score_lag_years,holding_count,tradable_holding_count,daily_ret,nav,benchmark_ret,benchmark_nav,excess_nav
2019-07-29,方案A_传统规则,B,2019,2017,2,19,18,-0.003088977197072481,999273.7191717722,-0.001114,956192.0296311212,43081.689540651045
2019-07-30,方案A_传统规则,B,2019,2017,2,19,18,0.0036792048982933695,1002950.2519340849,0.004163,960172.6570504754,42777.59488360956
2019-07-31,方案A_传统规则,B,2019,2017,2,19,18,-0.008449766669355645,994475.5563242706,-0.009033,951499.4174393385,42976.138884932036
2019-08-01,方案A_传统规则,B,2019,2017,2,19,18,-0.005539207638487013,988966.9497263905,-0.008315,943587.6997833304,45379.2499430601
2019-08-02,方案A_传统规则,B,2019,2017,2,19,18,-0.014501985238862425,974624.9656197357,-0.014732,929686.7657901224,44938.19982961321
2019-08-05,方案A_传统规则,B,2019,2017,2,19,18,-0.012049460456276005,962881.2606368014,-0.019146,911886.9829723048,50994.27766449656
2019-08-06,方案A_传统规则,B,2019,2017,2,19,18,-0.008692073316144152,954511.8261246049,-0.010708,902122.4971586373,52389.32896596764
2019-08-07,方案A_传统规则,B,2019,2017,2,19,18,-0.0031822129730164628,951474.3662086135,-0.004097,898426.5012877783,53047.86492083524
2019-08-08,方案A_传统规则,B,2019,2017,2,19,18,0.007837416120391245,958931.466744476,0.013216,910300.1059287974,48631.36081567861
2019-08-09,方案A_传统规则,B,2019,2017,2,19,18,-0.0041096467374611085,954990.5971707208,-0.009747,901427.4107963095,53563.186374411336
2019-08-12,方案A_传统规则,B,2019,2017,2,19,18,0.012338225676819229,966773.4866778535,0.018047,917695.4712789505,49078.01539890305
2019-08-13,方案A_传统规则,B,2019,2017,2,19,18,-0.007447150850118785,959573.7786846682,-0.009016999999999999,909420.6112144281,50153.16747024015
2019-08-14,方案A_传统规则,B,2019,2017,2,19,18,0.001293011459636648,960814.5185768743,0.004542,913551.1996305641,47263.3189463102
2019-08-15,方案A_传统规则,B,2019,2017,2,19,18,0.005496193825263963,966095.3414011005,0.00315,916428.8859094003,49666.45549170021
2019-08-16,方案A_传统规则,B,2019,2017,2,19,18,0.002985533762685554,968979.6516608268,0.004477,920531.7380316167,48447.91362921009
2019-08-19,方案A_传统规则,B,2019,2017,2,19,18,0.015313328447876997,983817.9553260185,0.021709999999999997,940516.482064283,43301.47326173552
2019-08-20,方案A_传统规则,B,2019,2017,2,19,18,-0.002289884799554134,981565.125544589,-0.000887,939682.243944692,41882.88159989705
2019-08-21,方案A_传统规则,B,2019,2017,2,19,18,-0.0011816246997290508,980405.2839478529,-0.001577,938200.3650459911,42204.91890186176
2019-08-22,方案A_传统规则,B,2019,2017,2,19,18,-0.005243473714222235,975264.5546121878,0.003107,941115.353580189,34149.20103199873
2019-08-23,方案A_传统规则,B,2019,2017,2,19,18,0.008170121886968898,983232.5848954099,0.007212,947902.6775102094,35329.907385200495
2019-08-26,方案A_传统规则,B,2019,2017,2,19,18,-0.00952390367488278,973868.37246686,-0.014381999999999999,934269.9412022576,39598.431264602346
2019-08-27,方案A_传统规则,B,2019,2017,2,19,18,0.009718156193331872,983332.5774222389,0.013552,946931.1674454306,36401.40997680824
2019-08-28,方案A_传统规则,B,2019,2017,2,19,18,-0.008578364674144042,974897.1919771449,-0.0037630000000000003,943367.8654623335,31529.32651481137
2019-08-29,方案A_传统规则,B,2019,2017,2,19,18,-0.001526846936467473,973408.6731862039,-0.0032600000000000003,940292.4862209263,33116.18696527765
2019-08-30,方案A_传统规则,B,2019,2017,2,19,18,0.00015879375238209148,973563.2444020205,0.00248,942624.4115867543,30938.832815266214
2019-09-02,方案A_传统规则,B,2019,2017,2,19,18,0.009394932784692259,982709.8056448244,0.012825999999999999,954714.512289766,27995.293355058413
2019-09-03,方案A_传统规则,B,2019,2017,2,19,18,0.0009556854250284038,983648.9670831116,0.0013750000000000001,956027.2447441643,27621.72233894735
2019-09-04,方案A_传统规则,B,2019,2017,2,19,18,0.010253855010066407,993735.1609723835,0.008405000000000001,964062.653736239,29672.507236144505
2019-09-05,方案A_传统规则,B,2019,2017,2,19,18,0.0101114162687599,1003783.2308458784,0.010119,973818.0037293959,29965.22711648245
2019-09-06,方案A_传统规则,B,2019,2017,2,19,18,0.005126321676840153,1008928.9465810123,0.005906,979569.3728594218,29359.57372159057
2019-09-09,方案A_传统规则,B,2019,2017,2,19,18,0.005555792589368175,1014534.3465456261,0.00619,985632.9072774216,28901.4392682045
2019-09-10,方案A_传统规则,B,2019,2017,2,19,18,-0.003466555887999977,1011017.4065330302,-0.003444,982238.3875447582,28779.01898827206
2019-09-11,方案A_传统规则,B,2019,2017,2,19,18,-0.0005315076906226136,1010480.0430061045,-0.007366,975003.2195821034,35476.82342400111
2019-09-12,方案A_传统规则,B,2019,2017,2,19,18,0.005495296820198565,1016032.9307733102,0.010758,985492.3042183678,30540.626554942457
2019-09-16,方案A_传统规则,B,2019,2017,2,19,18,-0.0018195699438483845,1014184.187790515,-0.0036919999999999995,981853.8666311936,32330.321159321466
2019-09-17,方案A_传统规则,B,2019,2017,2,19,18,-0.012658708692129754,1001345.9255971108,-0.016801,965357.7398179229,35988.18577918783
2019-09-18,方案A_传统规则,B,2019,2017,2,19,18,0.00021776460705819067,1001563.9832991278,0.004848,970037.7941405602,31526.189158567577
2019-09-19,方案A_传统规则,B,2019,2017,2,19,18,0.006992524502838505,1008567.4439935075,0.003657,973585.2223537322,34982.22163977532
2019-09-20,方案A_传统规则,B,2019,2017,2,19,18,0.005676095222178355,1014292.1688436037,0.0028710000000000003,976380.3855271098,37911.78331649385
2019-09-23,方案A_传统规则,B,2019,2017,2,19,18,-0.010523889268065904,1003617.8703732272,-0.011431,965219.3813401496,38398.48903307761
2019-09-24,方案A_传统规则,B,2019,2017,2,19,18,-0.0011640479108545538,1002449.6110879229,0.002677,967803.2736239971,34646.337463925825
2019-09-25,方案A_传统规则,B,2019,2017,2,19,18,-0.010511738029624832,991912.1233882675,-0.0077139999999999995,960337.6391712616,31574.4842170059
2019-09-26,方案A_传统规则,B,2019,2017,2,19,18,-0.0048474663698861815,987103.8627282605,-0.00771,952933.4359732512,34170.42675500922
2019-09-27,方案A_传统规则,B,2019,2017,2,19,18,-0.0009389181865807123,986177.0529595008,0.0029980000000000002,955790.330414299,30386.722545201774
2019-09-30,方案A_传统规则,B,2019,2017,2,19,18,-0.006611765677760266,979656.6813685484,-0.009896,946331.8293045191,33324.85206402931
2019-10-08,方案A_传统规则,B,2019,2017,2,19,18,0.0035750875043855596,983159.039728697,0.006069,952075.1171765684,31083.92255212867
2019-10-09,方案A_传统规则,B,2019,2017,2,19,18,0.0012160386355114887,984354.5991058596,0.001449,953454.6740213572,30899.925084502436
2019-10-10,方案A_传统规则,B,2019,2017,2,19,18,0.003576334258391989,987874.9801810476,0.00817,961244.3987081117,26630.581472935854
2019-10-11,方案A_传统规则,B,2019,2017,2,19,18,0.006520681747352843,994316.5985329808,0.009572,970445.4300925457,23871.16844043508
2019-10-14,方案A_传统规则,B,2019,2017,2,19,18,0.007887842436293813,1002159.6111940006,0.010613,980744.7674421179,21414.84375188267
2019-10-15,方案A_传统规则,B,2019,2017,2,19,18,-0.007183767629249,994960.3294197643,-0.004298,976529.5264316517,18430.80298811267
2019-10-16,方案A_传统规则,B,2019,2017,2,19,18,-0.001583974170335783,993384.3379574547,-0.0034460000000000003,973164.4056835683,20219.9322738864
2019-10-17,方案A_传统规则,B,2019,2017,2,19,18,-0.0009123994787933712,992477.9746052608,0.0006469999999999999,973794.0430540456,18683.931551215122
2019-10-18,方案A_传统规则,B,2019,2017,2,19,18,-0.010384402799944003,982171.6835468871,-0.014227,959939.8752035158,22231.808343371376
2019-10-21,方案A_传统规则,B,2019,2017,2,19,18,0.004737385342806217,986824.6092846416,0.0029620000000000002,962783.2171138684,24041.39217077312
2019-10-22,方案A_传统规则,B,2019,2017,2,19,18,0.00023642726510208426,987057.9215281502,0.003876,966514.9648634018,20542.956664748373
2019-10-23,方案A_传统规则,B,2019,2017,2,19,18,-0.002556311659500198,984534.6938547457,-0.006364999999999999,960363.0971120463,24171.59674269939
2019-10-24,方案A_传统规则,B,2019,2017,2,19,18,0.00023642271201922293,984767.4602171439,-0.00010800000000000001,960259.3778975583,24508.082319585606
2019-10-25,方案A_传统规则,B,2019,2017,2,19,18,0.0043158994211016655,989017.6175286148,0.006749000000000001,966740.1684389887,22277.449089626083
2019-10-28,方案A_传统规则,B,2019,2017,2,19,18,0.008894582050930435,997814.515877539,0.007645,974130.8970267046,23683.61885083432
2019-10-29,方案A_传统规则,B,2019,2017,2,19,18,-0.0038055645748938938,994017.2683036005,-0.004166,970072.6677096913,23944.600593909156
2019-10-30,方案A_传统规则,B,2019,2017,2,19,18,0.0007671532778230504,994779.8319091924,-0.004859,965359.0846172901,29420.747291902313
2019-10-31,方案A_传统规则,B,2019,2017,2,19,18,0.002942747325276015,997707.2175987818,-0.00115,964248.9216699802,33458.29592880164
2019-11-01,方案A_传统规则,B,2019,2017,2,19,18,0.008113227574699726,1005801.8433080813,0.016887,980532.1932102211,25269.65009786014
2019-11-04,方案A_传统规则,B,2019,2017,2,19,18,0.00693912779390276,1012781.230834139,0.006511,986916.4383202128,25864.79251392628
2019-11-05,方案A_传统规则,B,2019,2017,2,19,18,0.003855950994982137,1016686.4656288731,0.006207000000000001,993042.2286528664,23644.23697600665
2019-11-06,方案A_传统规则,B,2019,2017,2,19,18,-0.0016821463397056603,1014976.2502120872,-0.0044800000000000005,988593.3994685016,26382.850743585615
2019-11-07,方案A_传统规则,B,2019,2017,2,19,18,0.005004730135229606,1020055.932438066,0.0017549999999999998,990328.3808845688,29727.551553497207
2019-11-08,方案A_传统规则,B,2019,2017,2,19,18,-0.005965646080760217,1013970.6397625606,-0.004726,985648.0889565082,28322.5508060524
2019-11-11,方案A_传统规则,B,2019,2017,2,19,18,-0.010888068604085359,1002930.4578742976,-0.017627,968274.0700924719,34656.38778182573
2019-11-12,方案A_传统规则,B,2019,2017,2,19,18,0.0033846906929198128,1006325.0672607105,0.000182,968450.2959732286,37874.77128748188
2019-11-13,方案A_传统规则,B,2019,2017,2,19,18,0.0006586274077857168,1006987.8605311502,-0.00095,967530.268192054,39457.59233909624
2019-11-14,方案A_传统规则,B,2019,2017,2,19,18,-0.0007120038483315759,1006270.8812992289,0.001507,968988.3363062193,37282.544993009535
2019-11-15,方案A_传统规则,B,2019,2017,2,19,18,-0.0028380665872911447,1003415.0175332496,-0.007365,961851.7372093241,41563.28032392543
2019-11-18,方案A_传统规则,B,2019,2017,2,19,18,0.00820489743987967,1011647.934841745,0.007954,969502.3059270871,42145.628914657864
2019-11-19,方案A_传统规则,B,2019,2017,2,19,18,0.003721892371181676,1015413.1795727542,0.010008,979205.0850048054,36208.094567948836
2019-11-20,方案A_传统规则,B,2019,2017,2,19,18,-0.0060767012913823006,1009242.8169931578,-0.009925,969486.4745361328,39756.34245702508
2019-11-21,方案A_传统规则,B,2019,2017,2,19,18,-0.002773501843459215,1006443.6801797294,-0.004674,964955.094754151,41488.58542557841
2019-11-22,方案A_传统规则,B,2019,2017,2,19,18,-0.004819297305701409,1001593.328863499,-0.010182,955129.9219793642,46463.40688413475
2019-11-25,方案A_传统规则,B,2019,2017,2,19,18,0.01251715041874483,1014130.4232192949,0.007328,962129.1140476291,52001.30917166581
2019-11-26,方案A_传统规则,B,2019,2017,2,19,18,0.0017831258604572883,1015938.7454028137,0.003467,965464.8156860323,50473.929716781364
2019-11-27,方案A_传统规则,B,2019,2017,2,19,18,-0.0007731559132869406,1015153.2663542681,-0.0041199999999999995,961487.1006454058,53666.165708862245
2019-11-28,方案A_传统规则,B,2019,2017,2,19,18,-0.005034431084729982,1010042.5471943689,-0.0034360000000000003,958183.4309675882,51859.116226780694
2019-11-29,方案A_传统规则,B,2019,2017,2,19,18,-0.0064506598712249326,1003527.1062669524,-0.008708,949839.5696507223,53687.536616230034
2019-12-02,方案A_传统规则,B,2019,2017,2,19,18,0.005114254608414952,1008659.3993948473,0.00193,951672.7600201482,56986.639374699094
2019-12-03,方案A_传统规则,B,2019,2017,2,19,18,0.0029968597021789813,1011682.2101021179,0.003918,955401.4138939072,56280.79620821064
2019-12-04,方案A_传统规则,B,2019,2017,2,19,18,-0.00488942216469038,1006735.6686804217,-0.000329,955087.0868287361,51648.581851685536
2019-12-05,方案A_传统规则,B,2019,2017,2,19,18,0.006774551142467056,1013555.850954843,0.007673999999999999,962416.4251330598,51139.42582178314
2019-12-06,方案A_传统规则,B,2019,2017,2,19,18,0.00021356718679991596,1013772.3132265961,0.005934,968127.4041997995,45644.90902679658
2019-12-09,方案A_传统规则,B,2019,2017,2,19,18,0.0036669571245337923,1017489.7728332374,-0.001778,966406.0736751324,51083.69915810507
2019-12-10,方案A_传统规则,B,2019,2017,2,19,18,0.009287122605619461,1026939.3251035037,0.001268,967631.4765765525,59307.84852695116
2019-12-11,方案A_传统规则,B,2019,2017,2,19,18,0.0014561282150308275,1028434.6804299115,0.000606,968217.8612513581,60216.819178553415
2019-12-12,方案A_传统规则,B,2019,2017,2,19,18,-0.0031445040159461257,1025200.7634471613,-0.003004,965309.3347961588,59891.42865100247
2019-12-13,方案A_传统规则,B,2019,2017,2,19,18,0.01396373285473276,1039516.3930304056,0.01984,984461.0719985147,55055.321031890926
2019-12-16,方案A_传统规则,B,2019,2017,2,19,18,0.0022138930652279933,1041817.7711641265,0.00487,989255.3974191474,52562.373744979035
2019-12-17,方案A_传统规则,B,2019,2017,2,19,18,0.0062866312672452745,1048367.2953390988,0.013606,1002715.2063564324,45652.08898266638
2019-12-18,方案A_传统规则,B,2019,2017,2,19,18,-0.00144724538257571,1046850.050611676,-0.002231,1000478.1487310512,46371.901880624704
2019-12-19,方案A_传统规则,B,2019,2017,2,19,18,0.002152912821570997,1049103.8275079,-0.0013969999999999998,999080.480757274,50023.34675062611
2019-12-20,方案A_传统规则,B,2019,2017,2,19,18,-0.003886363724435787,1045026.6284495067,-0.002458,996624.7409355727,48401.88751393405
2019-12-23,方案A_传统规则,B,2019,2017,2,19,18,-0.006901683450078361,1037814.1854630456,-0.012485,984181.881044992,53632.304418053594
2019-12-24,方案A_传统规则,B,2019,2017,2,19,18,0.008321315538653513,1046450.1647707742,0.0065190000000000005,990597.7627275243,55852.402043249924
2019-12-25,方案A_传统规则,B,2019,2017,2,19,18,0.0015328375157805324,1048054.2028417296,-0.000524,990078.6894998552,57975.513341874466
2019-12-26,方案A_传统规则,B,2019,2017,2,19,18,0.004918261307689637,1053208.8072759276,0.0088,998791.3819674538,54417.425308473874
2019-12-27,方案A_传统规则,B,2019,2017,2,19,18,0.002360580148887915,1055694.991079017,-0.000984,997808.5712475978,57886.41983141925
2019-12-30,方案A_传统规则,B,2019,2017,2,19,18,0.008576234535512268,1064748.8789204762,0.01482,1012596.0942734873,52152.784646988846
2019-12-31,方案A_传统规则,B,2019,2017,2,19,18,0.00344799985461558,1068420.1329001961,0.0036620000000000003,1016304.2211707169,52115.91172947921
2020-01-02,方案A_传统规则,B,2020,2018,2,20,16,0.013909707687367018,1083281.5446361357,0.013587,1030112.7466237633,53168.79801237234
2020-01-03,方案A_传统规则,B,2020,2018,2,20,16,0.0016249487283406805,1085041.821604527,-0.0017519999999999999,1028307.9890916786,56733.83251284843
2020-01-06,方案A_传统规则,B,2020,2018,2,20,16,-0.0064981251559682665,1077991.084048281,-0.00378,1024420.984892912,53570.09915536898
2020-01-07,方案A_传统规则,B,2020,2018,2,20,16,0.0007605029401597935,1078810.8994371658,0.007491,1032094.9224907447,46715.976946421084
2020-01-08,方案A_传统规则,B,2020,2018,2,20,16,-0.006062435246253509,1072270.6782163754,-0.011516,1020209.3173633413,52061.36085303407
2020-01-09,方案A_传统规则,B,2020,2018,2,20,16,0.0043275476725025686,1076910.9806941836,0.012658,1033123.1269025265,43787.85379165714
2020-01-10,方案A_传统规则,B,2020,2018,2,20,16,6.902075596319085e-05,1076985.3099041763,-0.000285,1032828.6868113592,44156.623092817026
2020-01-13,方案A_传统规则,B,2020,2018,2,20,16,0.005271663497540588,1082662.8140497855,0.009800999999999999,1042951.4407707974,39711.37327898806
2020-01-14,方案A_传统规则,B,2020,2018,2,20,16,-0.0005629058568206585,1082053.376810795,-0.0033539999999999998,1039453.3816384522,42599.99517234275
2020-01-15,方案A_传统规则,B,2020,2018,2,20,16,-0.005519096758250186,1076081.419526585,-0.005526,1033709.3622515181,42372.05727506685
2020-01-16,方案A_传统规则,B,2020,2018,2,20,16,-0.005323412466535289,1070352.99428287,-0.004246,1029320.2322993982,41032.76198347192
2020-01-17,方案A_传统规则,B,2020,2018,2,20,16,0.00440695546227831,1075069.9922575909,0.0014000000000000002,1030761.2806246174,44308.711632973514
2020-01-20,方案A_传统规则,B,2020,2018,2,20,16,0.0031174124620715823,1078421.428849054,0.007456000000000001,1038446.6367329543,39974.792116099736
2020-01-21,方案A_传统规则,B,2020,2018,2,20,16,-0.017428563461691644,1059626.0925379102,-0.017087,1020702.6990510983,38923.393486811896
2020-01-22,方案A_传统规则,B,2020,2018,2,20,16,0.008135267508335042,1068246.4342595178,0.004283,1025074.3687111343,43172.065548383514
2020-01-23,方案A_传统规则,B,2020,2018,2,20,16,-0.02527319756045452,1041248.4310832259,-0.030985,993312.4393966198,47935.99168660608
2020-02-03,方案A_传统规则,B,2020,2018,2,20,16,-0.07274144009495878,965506.5207096157,-0.07880899999999999,915030.4793602116,50476.041349404026
