ts_code,ann_date,end_date,total_revenue_ps,revenue_ps,or_yoy,tr_yoy,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,roe,roe_dt,roe_yearly,roe_avg,roa,fixed_assets,total_fa_trun,debt_to_assets,assets_to_eqt,ocfps,ocf_to_or,ocf_to_profit,q_dtprofit,netprofit_margin,profit_dedt,netprofit_yoy,dt_netprofit_yoy,eps,bps,cfps,grossprofit_margin,update_flag,end_date_dt,ann_date_dt,year,trade_date,adj_close,close,total_share,total_mv,circ_mv,pe,pb,div_yield,hs300_close,hs300_pct_chg,cash_div_tax,stk_div,net_profit,operating_cash_flow,fixed_asset_delta,fcff,F1_profit_cagr,F2_gross_margin,F3_net_margin,F4_light_asset,F5_low_debt,F6_roe,F7_low_expense,F8_ocf_profit,F9_dividend_payout,F10_dividend_yield,F11_fcff_yield,future_fcff_1y,future_fcff_3y,fcff_growth_1y,fcff_growth_3y_ann,future_adj_close_1y,price_return_1y,history_year_count,F1_profit_cagr_pos,F1_profit_cagr_z,F2_gross_margin_pos,F2_gross_margin_z,F3_net_margin_pos,F3_net_margin_z,F4_light_asset_pos,F4_light_asset_z,F5_low_debt_pos,F5_low_debt_z,F6_roe_pos,F6_roe_z,F7_low_expense_pos,F7_low_expense_z,F8_ocf_profit_pos,F8_ocf_profit_z,F9_dividend_payout_pos,F9_dividend_payout_z,F10_dividend_yield_pos,F10_dividend_yield_z,F11_fcff_yield_pos,F11_fcff_yield_z,value_equal_weight_score,target_fcff_growth_1y,target_fcff_growth_3y_ann,rule_profit_growth_positive,rule_net_margin_positive,rule_light_asset,rule_debt_control,rule_roe_quality,rule_expense_control,rule_cash_quality,rule_dividend_positive,rule_dividend_yield,rule_fcff_positive,traditional_rule_count,traditional_score,ml_score,group,scheme,score_col
601899.SH,20200321,20191231,5.363,5.363,28.4013,28.4013,0.4221,3.0608,1.0778,9.3494,8.7226,9.3494,10.61,7.0993,44631969204.0,3.2121,53.9052,2.1694,0.4203,0.0784,147.2721,1243317284.0,3.7186,3996757237.0,4.6457,30.56,0.18,1.8205,-0.1516,11.4001,1,2019-12-31,2020-03-21,2019,2019-12-31,4.195462658525129,4.59,2537725.9946,11648162.3152,8822791.0034,23.30812588069516,2.304566140359862,0.023835273517880378,4096.5821,0.3662,0.1,0.0,3996757237.0,10666062355.3038,4523476757.0,6142585598.303801,0.5922574749963465,11.4001,3.7186,0.44531877051841107,53.9052,10.61,4.5607,147.2721,0.5555555555555556,0.023835273517880378,0.052734375020583084,-5004168937.364199,7878714426.807999,-1.8146681649411671,0.08651246725244621,8.65073978393612,1.0619274888212678,6,0.5922574749963465,0.2709877493304541,11.4001,-0.8688679205733474,3.7186,-0.7786963841441974,-0.44531877051841107,-1.0556579828087749,-53.9052,0.30185060097104816,10.61,-0.060359799363129574,-4.5607,0.9163073545846931,147.2721,0.06337617453114651,0.5555555555555556,0.7195651777607778,0.023835273517880378,-0.1437027596389291,0.052734375020583084,-0.1642080598252899,-0.07267325901595895,-1.8146681649411671,0.08651246725244621,True,True,False,True,True,True,True,True,False,True,8,7.999273267409841,-0.45428715302975226,A,方案A_传统规则,traditional_score
601919.SH,20200331,20191231,12.3216,12.3216,25.0164,25.0164,0.0448,6.6487,3.3196,23.226,5.4439,23.226,5.06,6.9902,106399061136.37,1.3485,73.6389,3.7935,1.7295,0.1404,175.7768,-303339537.11,6.8516,1585437943.57,449.9154,732.77,0.56,2.8843,1.3807,10.7423,1,2019-12-31,2020-03-31,2019,2019-12-31,2.5472032995041474,5.27,1225952.9227,6460771.9026,4024000.3861,4.54857732054312,0.883127032383645,0.0,4096.5821,0.3662,,,1585437943.57,21202855798.0965,0.0,21202855798.0965,4.499154,10.7423,6.8516,0.7932014219158835,73.6389,5.06,10.0131,175.7768,0.0,0.0,0.3281783681229152,45030476803.693695,183357923424.7946,1.1237930037583115,1.0525879455152678,5.901019046295009,1.3166659086236794,6,4.499154,3.857502025546387,10.7423,-0.9055510450112004,6.8516,-0.5573646633846325,-0.7932014219158835,-2.777796292702011,-73.6389,-0.5777223093262192,5.06,-0.6640998262737814,-10.0131,0.5377907978359067,175.7768,0.2186918960495469,0.0,-1.1374788893059338,0.0,-1.3151714926908593,0.3281783681229152,1.4054307719094212,-0.17416082066848873,1.1237930037583115,1.0525879455152678,True,True,False,True,False,True,True,False,False,True,6,5.998258391793315,-3.549164146656822,C,方案A_传统规则,traditional_score
601939.SH,20200330,20191231,2.8224,2.8224,7.0934,7.0934,,25.4427,,12.7236,12.7361,12.7236,13.18,,170740000000.0,4.1469,91.2128,11.3802,2.33,0.8238,177.7886,41740000000.0,38.1535,266995000000.0,4.7429,4.77,1.05,8.3862,0.7665,,1,2019-12-31,2020-03-30,2019,2019-12-31,5.479951100244499,7.23,25001097.7486,180757936.7224,6936214.4491,5.219001047851903,0.6534486537698241,0.05839468165796636,4096.5821,0.3662,0.32,0.0,266995000000.0,582525577542.38,1166000000.0,581359577542.38,0.05223004772714224,,38.1535,0.007155847701207021,91.2128,13.18,25.4427,177.7886,0.30476190476190473,0.05839468165796636,0.3216232648391015,578260467767.52,,-0.005330796798705989,,4.806194826920602,-0.12294932217439603,6,0.05223004772714224,-0.22475511589614705,,-0.30494156111317583,38.1535,1.6539674113181515,-0.007155847701207021,1.113398600861332,-91.2128,-1.3610283476400242,13.18,0.21920990679189303,-25.4427,-0.5333630177335812,177.7886,0.22965374334317626,0.30476190476190473,-0.11875757251505215,0.05839468165796636,1.5548414604859409,0.3216232648391015,1.368076010440787,0.32693650166757277,-0.005330796798705989,,True,True,True,False,True,True,True,True,False,True,8,8.003269365016676,0.7889608655252742,A,方案A_传统规则,traditional_score
601988.SH,20200328,20191231,1.8655,1.8655,8.9416,8.9416,,28.002,,10.818,10.7615,10.818,11.38,,267648000000.0,2.124,91.3188,11.5191,-1.645,-0.8818,-194.0658,27721000000.0,36.7621,186426000000.0,4.0642,4.2365,0.61,5.611,-1.1641,,1,2019-12-31,2020-03-28,2019,2019-12-31,2.7466265507150807,3.69,29438779.1241,108629094.9679,77772474.9782,4.5026664765821,0.48950749433524876,0.06953985060337868,4096.5821,0.3662,0.191,0.0,186426000000.0,-484267916591.445,18168000000.0,-502435916591.445,0.09028807634236302,,36.7621,0.01406647861015548,91.3188,11.38,28.002,-194.0658,0.31311475409836065,0.06953985060337868,-0.46252425903015704,70031611006.89209,-15388929962.7785,1.1393841656105932,0.32312378590343227,2.4966335572682685,-0.09101819589624471,6,0.09028807634236302,-0.18981800863477769,,-0.30494156111317583,36.7621,1.5556715427369643,-0.01406647861015548,1.0791886102624189,-91.3188,-1.3657529927137562,11.38,0.023402330496546594,-28.002,-0.7110347629626856,-194.0658,-1.7964975382276465,0.31311475409836065,-0.09083667576899052,0.06953985060337868,2.1026101669930246,-0.46252425903015704,-3.100449112982529,-0.2544052729013279,1.1393841656105932,0.32312378590343227,True,True,True,False,True,True,False,True,False,False,6,5.9974559472709865,8.606303860412648,C,方案A_传统规则,traditional_score
601998.SH,20200327,20191231,3.8333,3.8333,13.788,13.788,,27.7017,,10.0663,10.0519,10.0663,11.05,,22798000000.0,8.4069,92.1113,12.6764,2.39,0.6236,206.9845,7225000000.0,26.1184,47946000000.0,7.8674,8.04,0.95,8.9757,-0.6858,,1,2019-12-31,2020-03-27,2019,,,,,,,,,,,,0.239,0.0,47946000000.0,,970000000.0,,0.04845437659894514,,26.1184,,92.1113,11.05,27.7017,206.9845,0.25157894736842107,,,,,,,,,6,0.04845437659894514,-0.2282211658201497,,-0.30494156111317583,26.1184,0.803744177193211,,0.2953180931416807,-92.1113,-1.4010764004584055,11.05,-0.012495725157600281,-27.7017,-0.6901873339421332,206.9845,0.3887356587423582,0.25157894736842107,-0.2965311444089871,,-0.1437027596389291,,0.06145522770028871,-0.13890026670562203,,,True,True,False,False,True,True,True,True,False,False,6,5.998610997332944,-0.7227839331305631,C,方案A_传统规则,traditional_score
600000.SH,20210327,20201231,6.6907,6.6907,2.9871,2.9871,,23.781,,9.7856,9.716,9.7856,10.73,,32364000000.0,6.2596,91.8767,12.3103,4.31,0.6436,189.3805,13360000000.0,30.0396,57910000000.0,-0.9947,0.62,1.88,17.9036,3.868,,1,2020-12-31,2021-03-27,2020,2020-12-31,8.057580766341095,9.68,2935213.4127,28412865.8349,28412865.8349,4.28594721613888,0.45005366330464797,0.05957123036297723,5211.2885,1.9082,0.48,0.0,57910000000.0,126507698087.37001,1981000000.0,124526698087.37001,0.02328514455805797,,30.0396,0.005002804203931751,91.8767,10.73,23.781,189.3805,0.2553191489361702,0.05957123036297723,0.438275740331733,-263468970498.32,,-3.1157629210843267,,7.458473402835127,-0.07435325575743745,7,0.02328514455805797,0.07212925073721031,,-0.19362193402595881,30.0396,0.6875434659543506,-0.005002804203931751,1.0634247494606088,-91.8767,-1.277809181012131,10.73,0.1353880959123466,-23.781,-0.44961557319572415,189.3805,0.19995189341429206,0.2553191489361702,-0.3135139885599861,0.05957123036297723,1.9191508475129697,0.438275740331733,1.9828616051335433,0.34780811193922917,-3.1157629210843267,,True,True,True,False,True,True,True,True,False,True,8,8.003478081119392,1.4929452461155834,A,方案A_传统规则,traditional_score
600009.SH,20210327,20201231,2.2333,2.2333,-60.6798,-60.6798,,5.4243,-6.415,-4.138,-4.5146,-4.138,-4.51,-5.0931,19492782029.98,0.2167,10.973,1.1233,-0.6319,-0.2829,,-634224441.79,-27.1545,-1381919631.3,-125.1809,-127.72,-0.66,15.1614,-1.4033,-53.3813,0,2020-12-31,2021-03-27,2020,2020-12-31,75.1704655300702,75.66,192695.8448,14579367.6176,8273242.4197,-113.8946447425306,4.958016115271031,0.0,5211.2885,1.9082,,,-1381919631.3,-1217645043.2912,0.0,-1217645043.2912,-1.251809,-53.3813,-27.1545,0.593972600782947,10.973,-4.51,-0.9907000000000004,,0.0,0.0,-0.008351837166251824,311011093.5072,,1.2554201614179459,,43.96226262495552,-0.4151657527334397,7,-1.251809,-1.586127190823332,-53.3813,-3.177331320523839,-27.1545,-1.2876362874286988,-0.593972600782947,-2.0865583553295726,-10.973,2.104169659058843,-4.51,-0.4012487512627587,0.9907000000000004,1.287719102414056,,-0.15744082833070427,0.0,-1.4637107283972541,0.0,-1.0813378886133875,-0.008351837166251824,-0.5851285409706234,-0.766784648200661,1.2554201614179459,,False,False,False,True,False,True,False,False,False,False,2,1.9923321535179934,-1.8182132789463068,C,方案A_传统规则,traditional_score
600010.SH,20210430,20201231,1.3001,1.3001,-6.5166,-6.5166,0.4129,2.7514,4.202,0.7696,0.874,0.7696,0.6635,1.9262,66908410446.47,0.873,57.2762,2.3406,0.085,0.0654,506.2449,249760285.43,1.1164,461018620.54,-39.2215,-30.18,0.0089,1.1581,-0.0579,9.6658,1,2020-12-31,2021-04-30,2020,2020-12-31,1.1606260714285714,1.17,4558503.2648,5333448.8198,3706233.7557,130.40742375601926,1.0021812204719553,0.0,5211.2885,1.9082,,,461018620.54,3874727775.0800004,0.0,3874727775.0800004,-0.375972970806967,9.6658,1.1164,0.5414834407816193,57.2762,0.6635,7.3663,506.2449,0.0,0.0,0.0726495726497906,10972317358.3736,-6311104654.196395,1.8317647058823527,-0.8762621978921769,2.7677464285714284,1.3847012372940344,7,-0.375972970806967,-0.4471048344282002,9.6658,-0.7576284990887162,1.1164,-0.31130989554707383,-0.5414834407816193,-1.8058309425671948,-57.2762,0.16857904172521876,0.6635,-0.21907744359475298,-7.3663,0.7016105235086545,506.2449,2.045950999146924,0.0,-1.4637107283972541,0.0,-1.0813378886133875,0.0726495726497906,-0.1193919122711096,-0.29902287092062657,1.8317647058823527,-0.8762621978921769,False,True,False,True,False,True,True,False,False,True,5,4.997009771290794,-0.9138323425176947,C,方案A_传统规则,traditional_score
600015.SH,20210430,20201231,6.1941,6.1941,12.4802,12.4802,,27.9323,,7.7618,7.7709,7.7618,8.64,,13584000000.0,7.0469,91.6862,12.0282,2.26,0.3647,128.0211,7179000000.0,22.6296,21300000000.0,-2.8761,-2.54,1.2,14.3395,0.3053,,0,2020-12-31,2021-04-30,2020,,,,,,,,,,,,0.301,0.0,21300000000.0,,118000000.0,,0.025729440388612357,,22.6296,,91.6862,8.64,27.9323,128.0211,0.25083333333333335,,,,,,,,,7,0.025729440388612357,0.07530805076809058,,-0.19362193402595881,22.6296,0.4316415115120497,,0.30923272008175584,-91.6862,-1.2698458002392674,8.64,0.061794197579277704,-27.9323,-0.7407622219464713,128.0211,-0.15751772932745775,0.25083333333333335,-0.3337223062807379,,-0.2335083966027753,,-0.2542319826668105,-0.20956671737711866,,,True,True,False,False,True,True,True,True,False,False,6,5.997904332826229,-0.015537149702115961,C,方案A_传统规则,traditional_score
600016.SH,20210331,20201231,4.2244,4.2244,2.4994,2.4994,,26.1875,,6.5451,6.573,6.5451,6.81,,49757000000.0,3.7118,92.2125,12.8411,-1.88,-0.4455,-221.5644,-3022000000.0,18.9791,34455000000.0,-36.2511,-35.86,0.71,10.4992,0.3031,,0,2020-12-31,2021-03-31,2020,2020-12-31,4.0554405369769695,5.2,4378241.8502,22766857.621,18440304.0708,5.711888080249253,0.3862618615682118,0.05252203750933942,5211.2885,1.9082,0.213,0.0,34455000000.0,-82310946783.76,0.0,-82310946783.76,-0.11507975034655893,,18.9791,0.00842938718908979,92.2125,6.81,26.1875,-221.5644,0.3,0.05252203750933942,-0.3615384615390967,152993585682.1,,2.8587270789635206,,3.194243217305376,-0.212356046604385,7,-0.11507975034655893,-0.107813916001237,,-0.19362193402595881,18.9791,0.3055726741717502,-0.00842938718908979,1.0450983792917081,-92.2125,-1.2918464684847168,6.81,-0.0026444789515912685,-26.1875,-0.6183926816240896,-221.5644,-2.1941445020955412,0.3,-0.11222955908846415,0.05252203750933942,1.5640965095843082,-0.3615384615390967,-2.6158579827264936,-0.38379854181366596,2.8587270789635206,,False,True,True,False,False,True,False,True,False,False,4,3.9961620145818633,8.669061421594106,C,方案A_传统规则,traditional_score
600018.SH,20210330,20201231,1.1271,1.1271,-27.6502,-27.6502,0.6137,13.0408,3.2223,9.7976,8.9029,9.7976,8.9026,7.6266,35519617772.5,0.7609,38.4449,1.6246,0.4827,0.4283,105.6691,2010856564.97,35.1592,7548496362.02,-8.3327,-12.42,0.3585,3.7766,0.1204,36.3366,1,2020-12-31,2021-03-30,2020,,,,,,,,,,,,0.128,0.0,7548496362.02,,2387819615.040001,,0.05868430869101493,36.3366,35.1592,,38.4449,8.9026,16.8768,105.6691,0.3570432357043236,,,,,,,,,7,0.05868430869101493,0.11816576670731563,36.3366,0.6168695176762499,35.1592,0.8643471968535142,,0.30923272008175584,-38.4449,0.9557749070691839,8.9026,0.07104097159949962,-16.8768,0.034602549393562915,105.6691,-0.28773675049656283,0.3570432357043236,0.14474663721432324,,-0.2335083966027753,,-0.2542319826668105,0.21266392152993244,,,True,True,False,True,True,True,True,True,False,False,7,7.002126639215299,-0.04670447685571416,B,方案A_传统规则,traditional_score
600019.SH,20210427,20201231,12.7725,12.7383,-2.7181,-2.7348,1.0312,4.5955,0.5138,6.9955,6.8616,6.9955,6.9,5.0689,158462151477.9,1.8064,43.928,1.7834,1.2611,0.099,165.6396,4595000000.0,4.9301,12434000000.0,0.9055,12.42,0.57,8.2791,0.0541,10.835,1,2020-12-31,2021-04-27,2020,,,,,,,,,,,,0.3,0.0,12434000000.0,,2011271189.369995,,-0.11578320855104507,10.835,4.9301,,43.928,6.9,6.1405,165.6396,0.5263157894736842,,,,,,,,,7,-0.11578320855104507,-0.1087287614688727,10.835,-0.6973729731501767,4.9301,-0.17960499896723542,,0.30923272008175584,-43.928,0.7265674891390626,6.9,0.0005246362876318204,-6.1405,0.7875805960253759,165.6396,0.06164137267012558,0.5263157894736842,0.9073088668813247,,-0.2335083966027753,,-0.2542319826668105,0.11994623347540051,,,False,True,False,True,False,True,True,True,False,False,5,5.001199462334754,-0.4666926871294768,C,方案A_传统规则,traditional_score
600028.SH,20210329,20201231,17.3946,17.3946,-28.8471,-28.8471,3.0598,3.6267,0.4514,4.4443,-0.2113,4.4443,-0.21,3.2685,714050000000.0,2.7895,49.021,1.9616,1.384,0.0795,332.8326,8692000000.0,1.9824,-1565000000.0,-42.8591,-102.9,0.272,6.1325,0.224,19.3672,0,2020-12-31,2021-03-29,2020,2020-12-31,3.0461671126969967,4.03,12107120.9646,48791697.4873,38509781.7315,11.199143796680135,0.496725171251039,0.04267658181264435,5211.2885,1.9082,0.2,0.0,-1565000000.0,167562554150.064,0.0,167562554150.064,-0.428591,19.3672,1.9824,0.49027498178132484,49.021,-0.21,7.1379,332.8326,0.7352941176470588,0.04267658181264435,0.34342431761813347,184371449941.56,116478791218.80801,0.10031415358136914,-0.11415726498660161,3.405750360255267,0.11804449140674511,7,-0.428591,-0.5155344372335754,19.3672,-0.257660179434126,1.9824,-0.2814028655137361,-0.49027498178132484,-1.5319530941440667,-49.021,0.5136672357207209,-0.21,-0.24983546761099013,-7.1379,0.7176290946971184,332.8326,1.0356798840483554,0.7352941176470588,1.848743117947819,0.04267658181264435,1.0681997698331667,0.34342431761813347,1.4374910746414276,0.3440931029956467,0.10031415358136914,-0.11415726498660161,False,True,False,True,False,True,True,True,False,True,6,6.003440931029957,0.014718688368999566,B,方案A_传统规则,traditional_score
600029.SH,20210331,20201231,6.0383,6.0383,-40.0209,-40.0209,5.6698,4.7061,3.2335,-16.2782,-17.5033,-16.2782,-16.96,-2.7789,118504000000.0,0.7633,73.9776,3.8428,0.5903,0.0978,,-3842000000.0,-12.77,-11658000000.0,-508.9777,-697.54,-0.77,4.5238,1.5376,-2.5302,0,2020-12-31,2021-03-31,2020,,,,,,,,,,,,,,-11658000000.0,,0.0,,-5.089777000000001,-2.5302,-12.77,,73.9776,-16.96,13.6094,,0.0,,,,,,,,,7,-5.089777000000001,-4.15926908503293,-2.5302,-1.3861577450230538,-12.77,-0.7908722302525484,,0.30923272008175584,-73.9776,-0.5295816283005197,-16.96,-0.839643026021949,-13.6094,0.26375788871574884,,-0.15744082833070427,0.0,-1.4637107283972541,,-0.2335083966027753,,-0.2542319826668105,-0.8401295492573674,,,False,False,False,True,False,True,False,False,False,False,2,1.9915987045074264,-0.6067761739807008,C,方案A_传统规则,traditional_score
600030.SH,20210319,20201231,4.207,4.207,26.0619,26.0619,,37.0422,,8.6809,8.6793,8.6809,8.43,,8590852620.07,6.1773,82.3467,5.6647,7.8771,1.8724,493.3803,2342178866.26,28.5321,14899634549.74,21.86,22.67,1.16,14.057,8.1253,,0,2020-12-31,2021-03-19,2020,2020-12-31,25.142722874913613,29.4,1292677.6029,38004721.5253,28855105.398,21.67476109906346,1.7886265116962092,0.01590917586730846,5211.2885,1.9082,0.4,0.0,14899634549.74,101825507458.0359,0.0,101825507458.0359,0.09176469481300864,,28.5321,0.008345963571207496,82.3467,8.43,37.0422,493.3803,0.3448275862068966,0.01590917586730846,0.2679285714282894,28291929277.873497,-41312443565.776596,-0.7221528280668467,-0.46857267429709654,22.96045611610228,-0.08679516413827681,7,0.09176469481300864,0.1611867182270317,,-0.19362193402595881,28.5321,0.6354824408097124,-0.008345963571207496,1.0455445532524037,-82.3467,-0.8794311297502433,8.43,0.05439959535442386,-37.0422,-1.379674576017348,493.3803,1.9710039868110223,0.3448275862068966,0.0897159029921598,0.01590917586730846,-0.2800231818320552,0.2679285714282894,1.003410551950964,0.20254481161564655,-0.7221528280668467,-0.46857267429709654,True,True,True,True,True,False,True,True,False,True,8,8.002025448116157,12.093260278163916,A,方案A_传统规则,traditional_score
600031.SH,20210331,20201231,11.8009,11.7169,31.2911,31.2483,5.329,7.1889,0.2819,30.5624,27.6239,30.5624,27.65,17.022,14730252000.0,7.5295,53.9124,2.1698,1.5761,0.1345,72.045,2642804000.0,15.9657,13947798000.0,36.2491,33.96,1.8397,6.6713,-0.0424,29.8183,1,2020-12-31,2021-03-31,2020,2020-12-31,32.53158207861811,34.98,847571.5239,29648051.906,29648051.906,17.68309076404746,4.8763482497591335,0.018443615762368942,5211.2885,1.9082,0.6,0.0,13947798000.0,13358574788.1879,2883780000.0,10474794788.1879,0.9837836779243616,29.8183,15.9657,0.12006146652388767,53.9124,27.65,12.799800000000001,72.045,0.3261401315431864,0.018443615762368942,0.03533046562856318,5776790539.507799,4508024457.4299,-0.4485056121555617,-0.2450000665125588,21.66683503306279,-0.3339753664392592,7,0.9837836779243616,1.3212549618557161,29.8183,0.28094444521201656,15.9657,0.20150587936521458,-0.12006146652388767,0.4480572985780977,-53.9124,0.3091943710887801,27.65,0.7311817608862823,-12.799800000000001,0.32053825313860546,72.045,-0.48362514480991764,0.3261401315431864,0.0055300927244396406,0.018443615762368942,-0.15236830025276882,0.03533046562856318,-0.33396688238108063,0.24074970321867137,-0.4485056121555617,-0.2450000665125588,True,True,True,True,True,True,True,True,False,True,9,9.002407497032186,-4.4071073258876226,A,方案A_传统规则,traditional_score
600036.SH,20210320,20201231,11.5179,11.5179,7.7044,7.7044,,33.305,,14.5825,14.5579,14.5825,15.7,,69776000000.0,4.2415,91.2652,11.4485,16.71,1.4504,343.5402,20707000000.0,33.7229,97178000000.0,4.8187,5.42,3.79,25.3646,-1.4625,,0,2020-12-31,2021-03-20,2020,2020-12-31,36.71193608557138,43.95,2521984.5601,110841221.4164,90664210.7655,9.686526671654718,1.4473690137266655,0.034130588947403874,5211.2885,1.9082,1.253,0.0,97178000000.0,421423619992.71,2582000000.0,418841619992.71,0.11678220738878053,,33.7229,0.009527677305565026,91.2652,15.7,33.305,343.5402,0.3306068601583113,0.034130588947403874,0.37787531988594497,171470285239.22,342505609078.19,-0.590608294270745,-0.06486864499741929,41.722023406678666,0.1364702561431066,7,0.11678220738878053,0.19372192479013164,,-0.19362193402595881,33.7229,0.814745040690832,-0.009527677305565026,1.0392244018294514,-91.2652,-1.2522469377438574,15.7,0.3103936819005535,-33.305,-1.117570354276859,343.5402,1.0980605744147796,0.3306068601583113,0.025652424763619865,0.034130588947403874,0.6377544831582325,0.37787531988594497,1.6355752029049837,0.29015350076417357,-0.590608294270745,-0.06486864499741929,True,True,True,False,True,True,True,True,False,True,8,8.002901535007641,12.380862897896735,A,方案A_传统规则,traditional_score
600048.SH,20210420,20201231,20.3222,20.3127,3.0353,3.0625,2.8275,2.2925,1.2992,17.2182,16.7733,17.2182,16.65,4.8992,29437416620.87,8.5465,78.6924,4.6932,1.266,0.0623,28.988,15325748661.81,16.4743,28200416400.78,3.5388,3.81,2.42,13.3737,0.5269,32.5568,0,2020-12-31,2021-04-20,2020,2020-12-31,13.228452326615866,15.82,1196761.5691,18932768.0232,18932768.0232,5.466302614304077,0.989139305249547,0.055184082156854275,5211.2885,1.9082,0.73,0.0,28200416400.78,15151001464.806,1960543713.1599998,13190457751.646,0.222397246917849,32.5568,16.4743,0.03918965326530922,78.6924,16.65,6.4192,28.988,0.30165289256198347,0.055184082156854275,0.06966999086178291,848136452.0445023,13844763014.476597,-0.9357007567126573,0.016268707036575236,13.91482922678219,0.05188640993061022,7,0.222397246917849,0.33107399433904383,32.5568,0.42207492569669874,16.4743,0.2190702159413757,-0.03918965326530922,0.8805834601876303,-78.6924,-0.7266721672396124,16.65,0.3438454538701302,-6.4192,0.7680342922152843,28.988,-0.734468040053214,0.30165289256198347,-0.10478338184709338,0.055184082156854275,1.6981785980566302,0.06966999086178291,-0.13652371750799003,0.26912851215080763,-0.9357007567126573,0.016268707036575236,True,True,True,True,True,True,False,True,False,True,8,8.002691285121507,3.1796050185834055,A,方案A_传统规则,traditional_score
600050.SH,20210312,20201231,9.7963,9.7963,4.5862,4.5862,10.0254,9.4533,0.0746,3.7942,3.7453,3.7942,3.68,2.7992,362487592139.0,0.8342,43.0922,1.7572,3.4606,0.3533,688.4651,502300234.0,4.1222,5450075630.0,10.8233,4.8,0.178,4.7624,-0.382,26.0991,1,2020-12-31,2021-03-12,2020,2020-12-31,3.9744133139078786,4.46,3101559.5487,13832955.5872,13619620.2288,22.328164684875723,0.8345400037602634,0.01683267308055084,5211.2885,1.9082,0.0669,0.0,5450075630.0,107332569742.3122,0.0,107332569742.3122,0.7641830653934383,26.0991,4.1222,1.3965804470553336,43.0922,3.68,19.5533,688.4651,0.3758426966292135,0.01683267308055084,0.7759192825113229,111971903674.956,101274411562.2096,0.04322391557177914,-0.019179802659252454,3.6027569203182788,-0.09351226564409965,7,0.7641830653934383,1.035664966909689,26.0991,0.08927291590084989,4.1222,-0.2075055642835559,-1.3965804470553336,-3.5651100262835764,-43.0922,0.7615060384826812,3.68,-0.11285926449345998,-19.5533,-0.15311069835566615,688.4651,3.0131391700893104,0.3758426966292135,0.22943702865814014,0.01683267308055084,-0.2335083966027753,0.7759192825113229,3.2972339390522127,0.3776509190067136,0.04322391557177914,-0.019179802659252454,True,True,False,True,False,True,True,True,False,True,7,7.003776509190067,-2.461534916799643,B,方案A_传统规则,traditional_score
