signal_date,industry,mom_mid,pb,mom_short,flow,fwd_date,fwd_return,mom_mid_z,pb_z,mom_short_z,flow_z,industry_name,score
2023-02-28,801780.SI,0.047908488878207534,0.5,-0.03796122365804255,0.005724055952716133,2023-03-31,-0.02122664797974161,-0.5344127135186787,-1.4296640358219168,-1.5662588728510785,-0.6081473969327962,银行,-0.47317756309966086
2023-02-28,801790.SI,0.10447645163114139,1.21,-0.025855996808517245,0.014503074342890939,2023-03-31,-0.03505909303233312,0.3848403550364498,-0.9079978317695232,-1.1866527421983657,0.2195182295401371,非银金融,-0.040857133956773956
2023-02-28,801880.SI,0.08356056686557634,2.32,-0.0067308130477857775,0.017951302027191664,2023-03-31,-0.05643734781507903,0.04494847425108522,-0.09243517472986543,-0.5869087559286608,0.5446091907052434,汽车,-0.04844291995517351
2023-02-28,801890.SI,0.08807020914530383,2.58,0.033284896033571654,0.021392903474637036,2023-03-31,-0.028901879914990714,0.11823204859211883,0.09859751971185639,0.6679383178619785,0.8690754455268498,机械设备,0.39644742828053436
2023-02-28,801950.SI,-0.009259037238251389,1.44,0.029332422255913038,0.004380314491631006,2023-03-31,-0.044459734188944444,-1.463408937649709,-0.7390073713018463,0.5439932405913174,-0.734832245827905,煤炭,-0.22640839253802875
2023-02-28,801960.SI,0.05963049264577225,1.35,0.020036970871032178,0.003294081477775425,2023-03-31,0.005145521788068708,-0.34392524661074625,-0.8051340732239807,0.2524984692212629,-0.8372397916321757,石油石化,-0.014045169752902792
2023-02-28,801970.SI,0.03270757458506712,1.6,0.017879145086702186,0.003353039317237408,2023-03-31,-0.03746207416956182,-0.7814339323991149,-0.6214487901069407,0.18483150958520417,-0.8316813823698821,环保,-0.19422683313033912
2023-02-28,801980.SI,0.15736475326911936,5.45,0.02348980721297278,0.0017272053851142167,2023-03-31,-0.04664270632590939,1.2442973905270722,2.2073045698954763,0.3607754854089056,-0.9849612594775207,美容护理,-0.18690226801802665
2023-03-31,801010.SI,0.03412435019213045,3.14,-0.014341686344999438,0.005218820418863353,2023-04-28,-0.042104573098962095,-0.3259124549410527,0.5381050115628057,0.19217499515023204,-0.5041318823542194,农林牧渔,-0.2395163934119089
2023-03-31,801030.SI,0.029040612909517982,2.31,-0.06904107753132727,0.011441640753741626,2023-04-28,-0.07742195541543406,-0.3742230381480983,-0.07506779390712259,-0.8290606796418444,0.09692968458498534,基础化工,-0.33400011634124127
2023-03-31,801040.SI,0.036017078643836964,1.03,-0.08761029623791305,0.0021448254782841297,2023-04-28,-0.02670790702378345,-0.30792592057247864,-1.020683686680024,-1.1757473279737136,-0.8010487329648323,钢铁,-0.4078031038745107
2023-03-31,801050.SI,0.056618483803434705,2.57,-0.03769214946320776,0.012378727362086657,2023-04-28,-0.014878560608707736,-0.11215146512434983,0.11701043431237282,-0.24377731514150267,0.18744278232182154,有色金属,-0.09620036968619039
2023-03-31,801080.SI,0.15143085056196148,2.95,0.04303222431145848,0.0337946087534124,2023-04-28,-0.07502464485338478,0.7888472448229326,0.39774015247932815,1.2633438526813798,2.2560005316604426,电子,0.9841354802620995
